MESS_DATUM,Supply,Return 
2018121921,99.63,56.3
2018121922,101.27,57.37
2018121923,99.07000000000001,59.37
2018122000,95.98,56.37
2018122001,97.25,56.4
2018122002,101.38000000000001,56.4
2018122003,101.81,58.47
2018122004,106.11,59.6
2018122005,98.8,57.53
2018122006,99.92999999999999,56.47
2018122007,97.61999999999999,56.47
2018122008,105.83,59.63
2018122009,102.52,59.37
2018122010,102.46,56.27
2018122011,99.07,59.17
2018122012,93.61,59.97
2018122013,102.16,56.87
2018122014,98.2,55.8
2018122015,97.1,59.77
2018122016,96.89,55.8
2018122017,100.65,56.83
2018122018,99.59,56.87
2018122019,95.43,59.83
2018122020,94.88000000000001,57.87
2018122021,96.25999999999999,57.8
2018122022,98.81,55.8
2018122023,96.55000000000001,59.73
2018122100,95.92,55.7
2018122101,94.5,58.67
2018122102,95.32000000000001,59.57
2018122103,100.09,58.73
2018122104,92.25,58.73
2018122105,95.32000000000001,56.87
2018122106,97.16000000000001,59.9
2018122107,95.11999999999999,55.93
2018122108,96.54,55.87
2018122109,101.57,56.93
2018122110,100.08,55.8
2018122111,96.97,56.77
2018122112,97.11999999999999,57.77
2018122113,92.68,56.73
2018122114,98.63,58.77
2018122115,93.16000000000001,56.73
2018122116,91.98,56.73
2018122117,98.25999999999999,59.47
2018122118,86.41999999999999,55.77
2018122119,88.01,58.57
2018122120,94.92,54.7
2018122121,95.35000000000001,57.03
2018122122,92.05999999999999,55.43
2018122123,92.57,57.47
2018122200,91.03999999999999,55.63
2018122201,90.93,56.57
2018122202,91.78,55.7
2018122203,96.85,58.8
2018122204,99.67999999999999,55.8
2018122205,96.21000000000001,56.9
2018122206,99.94,57.93
2018122207,94.94,57.97
2018122208,94.89999999999999,58.13
2018122209,101.78,57.1
2018122210,96.5,60.03
2018122211,96.56,59.87
2018122212,93.45,59.83
2018122213,94.93,58.73
2018122214,93.98,55.67
2018122215,97.86,55.73
2018122216,92.44,58.8
2018122217,94.69000000000001,57.9
2018122218,98.0,57.0
2018122219,100.61,58.9
2018122220,100.15,56.03
2018122221,96.32,57.0
2018122222,102.16000000000001,58.07
2018122223,100.64,57.03
2018122300,95.7,59.9
2018122301,93.45,59.87
2018122302,95.33000000000001,57.73
2018122303,93.91,56.7
2018122304,92.11999999999999,58.63
2018122305,90.62,57.57
2018122306,96.85,57.63
2018122307,93.69,58.63
2018122308,94.32,58.63
2018122309,97.38000000000001,57.57
2018122310,91.25,57.63
2018122311,97.59,58.57
2018122312,93.99000000000001,55.53
2018122313,91.43,58.53
2018122314,99.17999999999999,55.6
2018122315,93.44,57.67
2018122316,92.91,57.7
2018122317,93.98,56.67
2018122318,99.94999999999999,55.93
2018122319,94.72,59.03
2018122320,101.92,56.13
2018122321,95.29,57.17
2018122322,95.25999999999999,56.13
2018122323,102.5,56.13
2018122400,99.79,60.37
2018122401,104.64,59.63
2018122402,107.07000000000001,58.87
2018122403,105.25999999999999,60.13
2018122404,102.41999999999999,60.43
2018122405,111.02,59.5
2018122406,108.03,57.73
2018122407,106.55999999999999,57.77
2018122408,104.12,57.7
2018122409,109.94000000000001,57.73
2018122410,110.53,57.47
2018122411,102.99,59.1
2018122412,100.8,61.1
2018122413,101.03,58.97
2018122414,100.85,57.97
2018122415,106.24,60.97
2018122416,99.60000000000001,61.07
2018122417,106.83,58.03
2018122418,105.94000000000001,60.07
2018122419,101.5,61.0
2018122420,104.88,56.93
2018122421,104.16,56.77
2018122422,103.48,57.5
2018122423,98.08999999999999,57.43
2018122500,101.16,57.33
2018122501,96.92,57.33
2018122502,105.2,60.5
2018122503,102.43,60.53
2018122504,103.02000000000001,60.4
2018122505,98.78,57.47
2018122506,101.3,59.27
2018122507,102.25,60.37
2018122508,101.75999999999999,57.3
2018122509,95.87,60.03
2018122510,98.86,56.93
2018122511,101.16,59.8
2018122512,99.96,59.67
2018122513,92.53,58.6
2018122514,99.86,55.67
2018122515,93.45,57.73
2018122516,101.71,55.83
2018122517,98.96,59.77
2018122518,100.08,59.77
2018122519,99.58,56.83
2018122520,95.61999999999999,56.8
2018122521,100.62,55.83
2018122522,94.5,59.9
2018122523,99.66,56.97
2018122600,103.2,60.17
2018122601,98.49,58.3
2018122602,98.07,57.27
2018122603,99.78,58.2
2018122604,99.3,59.17
2018122605,99.16,60.17
2018122606,97.51,57.07
2018122607,102.24,58.93
2018122608,96.02,56.87
2018122609,101.18,55.83
2018122610,93.38,55.67
2018122611,95.69000000000001,56.57
2018122612,94.65,55.4
2018122613,90.41,58.33
2018122614,91.94,59.3
2018122615,92.44999999999999,59.27
2018122616,89.14999999999999,58.13
2018122617,90.39,55.17
2018122618,91.62,56.17
2018122619,96.22,56.27
2018122620,92.68,58.4
2018122621,91.8,55.53
2018122622,96.58,55.6
2018122623,100.48,57.67
2018122700,96.78,58.73
2018122701,101.15,56.87
2018122702,101.77,59.97
2018122703,102.38,60.1
2018122704,99.09,59.2
2018122705,99.73,57.23
2018122706,94.60000000000001,58.2
2018122707,96.13,58.17
2018122708,96.17,58.13
2018122709,96.92,58.17
2018122710,101.39999999999999,56.13
2018122711,98.33,59.1
2018122712,97.29,59.0
2018122713,99.58,57.93
2018122714,92.27000000000001,58.87
2018122715,93.16000000000001,55.9
2018122716,100.08000000000001,57.9
2018122717,95.02,59.93
2018122718,93.89,55.9
2018122719,100.91999999999999,58.93
2018122720,95.72999999999999,55.93
2018122721,101.25999999999999,55.97
2018122722,98.58,58.93
2018122723,92.59,56.9
2018122800,100.53,56.87
2018122801,95.86,55.8
2018122802,101.37,58.8
2018122803,93.02000000000001,56.73
2018122804,91.27000000000001,59.7
2018122805,96.27,55.7
2018122806,99.92999999999999,56.63
2018122807,91.33,57.63
2018122808,94.67999999999999,56.63
2018122809,94.29,56.57
2018122810,96.59,58.53
2018122811,96.91,57.5
2018122812,90.88,59.43
2018122813,92.37,57.37
2018122814,91.10000000000001,55.37
2018122815,96.97999999999999,57.43
2018122816,99.69,58.47
2018122817,96.98,55.5
2018122818,96.87,59.5
2018122819,99.88,59.6
2018122820,91.85,58.63
2018122821,92.43,57.7
2018122822,99.60000000000001,58.73
2018122823,95.35,56.8
2018122900,96.06,55.87
2018122901,101.64999999999999,58.93
2018122902,98.12,55.9
2018122903,95.88,55.83
2018122904,98.80999999999999,59.77
2018122905,98.58,56.7
2018122906,92.8,55.63
2018122907,91.61,56.57
2018122908,98.24000000000001,59.53
2018122909,95.53,59.43
2018122910,97.83999999999999,59.43
2018122911,90.97,56.37
2018122912,97.53,57.43
2018122913,91.96000000000001,59.4
2018122914,99.25999999999999,57.47
2018122915,93.80000000000001,59.57
2018122916,94.77,57.7
2018122917,99.78,59.6
2018122918,97.12,55.5
2018122919,97.19,57.43
2018122920,90.17,56.23
2018122921,94.48,57.47
2018122922,90.41,56.47
2018122923,97.62,55.37
2018123000,95.58,55.3
2018123001,93.06,57.67
2018123002,95.49000000000001,59.73
2018123003,92.98,58.87
2018123004,99.86,58.87
2018123005,98.67,59.63
2018123006,98.38000000000001,58.57
2018123007,97.48,59.5
2018123008,93.93,57.67
2018123009,93.84,56.57
2018123010,90.8,56.43
2018123011,92.61999999999999,55.27
2018123012,96.47,56.23
2018123013,94.06,56.2
2018123014,88.76,59.23
2018123015,91.5,57.4
2018123016,100.22,55.57
2018123017,101.73,58.87
2018123018,99.83999999999999,59.93
2018123019,98.84,55.8
2018123020,94.41,57.7
2018123021,98.5,55.7
2018123022,94.48,59.9
2018123023,102.5,59.97
2018123100,96.3,60.1
2018123101,93.81,55.97
2018123102,102.8,60.0
2018123103,100.92999999999999,56.97
2018123104,102.66,56.03
2018123105,93.68,57.07
2018123106,93.68,58.03
2018123107,94.66999999999999,55.93
2018123108,96.29,55.87
2018123109,97.10000000000001,57.7
2018123110,92.06,57.57
2018123111,97.32,55.47
2018123112,95.44,59.37
2018123113,98.74,58.33
2018123114,93.76,58.23
2018123115,88.99000000000001,58.2
2018123116,89.53,57.17
2018123117,94.05999999999999,58.1
2018123118,90.08,59.1
2018123119,92.32,55.17
2018123120,95.94000000000001,57.07
2018123121,94.94,55.2
2018123122,94.04,58.17
2018123123,89.7,58.23
2019010100,95.49,57.3
2019010101,90.81,59.33
2019010102,93.0,55.3
2019010103,98.19,55.27
2019010104,98.87,59.53
2019010105,97.43,58.53
2019010106,98.80999999999999,57.43
2019010107,97.69000000000001,55.23
2019010108,91.76,57.33
2019010109,93.95,58.53
2019010110,90.95,58.4
2019010111,94.67,55.37
2019010112,91.66,55.47
2019010113,91.83000000000001,56.57
2019010114,98.7,56.03
2019010115,101.45,57.03
2019010116,101.82,59.27
2019010117,95.29,59.33
2019010118,99.23,58.53
2019010119,98.91999999999999,57.43
2019010120,103.08000000000001,56.4
2019010121,95.84,57.33
2019010122,104.65,60.33
2019010123,98.44,58.43
2019010200,96.93,57.5
2019010201,103.63000000000001,56.57
2019010202,97.89999999999999,59.6
2019010203,98.1,58.6
2019010204,100.23,57.7
2019010205,97.74000000000001,58.7
2019010206,105.33,56.83
2019010207,105.41999999999999,60.93
2019010208,99.72,57.07
2019010209,100.31,57.0
2019010210,100.8,59.8
2019010211,97.54,57.67
2019010212,100.33,56.53
2019010213,98.46,60.5
2019010214,101.1,57.63
2019010215,104.68,56.87
2019010216,104.78,58.07
2019010217,108.83,59.37
2019010218,105.81,61.47
2019010219,105.06,58.7
2019010220,109.86999999999999,58.8
2019010221,108.59,60.07
2019010222,115.53,62.23
2019010223,110.26,61.5
2019010300,118.11,61.97
2019010301,118.91,61.5
2019010302,120.96000000000001,59.23
2019010303,120.36999999999999,61.6
2019010304,119.77000000000001,62.57
2019010305,121.91000000000001,63.9
2019010306,116.89,60.67
2019010307,116.72999999999999,60.43
2019010308,113.84,63.47
2019010309,111.59,59.07
2019010310,113.21,59.17
2019010311,106.67999999999999,57.47
2019010312,103.94,60.0
2019010313,103.29,57.0
2019010314,102.03999999999999,60.1
2019010315,101.2,61.3
2019010316,107.71,59.5
2019010317,106.65,58.73
2019010318,109.97999999999999,61.1
2019010319,118.06,59.67
2019010320,114.09,61.63
2019010321,116.28,62.83
2019010322,118.59,62.83
2019010323,115.80000000000001,59.57
2019010400,117.74,62.63
2019010401,113.93,62.7
2019010402,112.55,60.63
2019010403,106.64999999999999,57.43
2019010404,107.72,59.27
2019010405,102.09,59.2
2019010406,104.73,58.03
2019010407,99.2,58.87
2019010408,104.53999999999999,58.8
2019010409,97.89999999999999,60.63
2019010410,97.6,59.6
2019010411,100.12,58.53
2019010412,101.98,57.4
2019010413,101.48,56.37
2019010414,98.66,57.13
2019010415,96.27,56.03
2019010416,93.45,60.0
2019010417,99.7,58.87
2019010418,95.50999999999999,56.77
2019010419,92.68,55.9
2019010420,93.43,58.83
2019010421,96.75,55.73
2019010422,91.82,57.67
2019010423,99.55,57.63
2019010500,98.00999999999999,55.63
2019010501,97.27000000000001,58.57
2019010502,92.67,57.57
2019010503,93.83,57.47
2019010504,99.72,56.47
2019010505,93.57,55.5
2019010506,98.78,56.5
2019010507,100.03,55.53
2019010508,97.53,57.53
2019010509,94.1,59.5
2019010510,93.75,58.43
2019010511,96.59,59.33
2019010512,96.25999999999999,56.3
2019010513,95.14,58.23
2019010514,94.14,58.3
2019010515,96.39,59.33
2019010516,91.72,55.37
2019010517,90.64,58.5
2019010518,98.39,56.63
2019010519,92.36999999999999,56.77
2019010520,99.77,57.87
2019010521,100.97,59.97
2019010522,99.39999999999999,58.97
2019010523,99.9,57.03
2019010600,100.78,57.13
2019010601,96.64999999999999,56.27
2019010602,105.19,59.43
2019010603,97.57000000000001,60.4
2019010604,99.38000000000001,56.57
2019010605,105.36,56.53
2019010606,104.8,56.43
2019010607,97.78,60.37
2019010608,98.45,60.33
2019010609,99.93,56.37
2019010610,95.74000000000001,56.37
2019010611,104.71,60.3
2019010612,101.26,58.23
2019010613,103.3,58.13
2019010614,97.73,57.03
2019010615,98.55999999999999,55.93
2019010616,98.06,58.87
2019010617,98.29,57.83
2019010618,99.04,59.87
2019010619,101.88,57.87
2019010620,102.34,56.9
2019010621,98.32,59.83
2019010622,92.53,59.83
2019010623,92.22,58.87
2019010700,100.63000000000001,55.87
2019010701,96.48,55.87
2019010702,97.68,60.03
2019010703,95.41,56.0
2019010704,96.07,56.93
2019010705,94.15,55.9
2019010706,94.30999999999999,56.93
2019010707,95.63,56.0
2019010708,100.61,57.03
2019010709,94.68,57.03
2019010710,95.05,55.97
2019010711,103.34,60.07
2019010712,93.96,57.83
2019010713,100.94999999999999,56.93
2019010714,100.97,55.93
2019010715,92.5,57.87
2019010716,100.88,58.83
2019010717,98.5,58.77
2019010718,94.83,58.67
2019010719,93.19,55.67
2019010720,95.22999999999999,55.6
2019010721,98.27,55.5
2019010722,98.63,58.33
2019010723,91.78,58.4
2019010800,98.11,57.3
2019010801,93.3,57.5
2019010802,96.60000000000001,56.57
2019010803,95.05,57.87
2019010804,95.29,59.9
2019010805,98.37,56.87
2019010806,102.41,58.97
2019010807,99.63,55.8
2019010808,92.98,58.8
2019010809,98.31,56.7
2019010810,100.17999999999999,56.8
2019010811,92.08,57.83
2019010812,92.68,57.73
2019010813,99.36999999999999,57.8
2019010814,102.98,59.03
2019010815,98.69999999999999,60.27
2019010816,96.56,57.33
2019010817,98.81,56.4
2019010818,103.97,59.53
2019010819,100.81,59.57
2019010820,100.89999999999999,60.63
2019010821,100.84,56.97
2019010822,98.72,58.9
2019010823,99.66,60.87
2019010900,105.33,58.77
2019010901,106.14,60.8
2019010902,98.76,57.83
2019010903,98.66,59.87
2019010904,106.62,56.87
2019010905,105.44000000000001,56.9
2019010906,106.49,58.0
2019010907,103.78,59.03
2019010908,99.11,58.97
2019010909,101.31,57.9
2019010910,108.47999999999999,58.93
2019010911,108.13,56.87
2019010912,108.35000000000001,60.9
2019010913,107.52000000000001,57.87
2019010914,104.15,60.87
2019010915,105.37,59.87
2019010916,105.46000000000001,57.87
2019010917,99.11999999999999,57.93
2019010918,104.30999999999999,59.93
2019010919,99.46,58.0
2019010920,104.58000000000001,60.07
2019010921,101.73,59.13
2019010922,106.58000000000001,61.23
2019010923,102.04,59.33
2019011000,106.74000000000001,57.4
2019011001,109.39999999999999,58.47
2019011002,109.98,58.5
2019011003,102.98,58.53
2019011004,111.66,61.67
2019011005,113.19000000000001,60.73
2019011006,108.27,60.67
2019011007,106.09,61.73
2019011008,113.75,59.93
2019011009,110.31,61.97
2019011010,110.49000000000001,57.57
2019011011,108.77,57.27
2019011012,108.97,59.2
2019011013,109.67,61.23
2019011014,104.63,61.3
2019011015,109.8,61.43
2019011016,104.89999999999999,59.47
2019011017,106.22,57.47
2019011018,108.17,57.47
2019011019,111.48,60.57
2019011020,111.53,59.67
2019011021,112.28999999999999,57.63
2019011022,105.53,57.7
2019011023,112.11,61.6
2019011100,105.98,58.47
2019011101,102.08,60.37
2019011102,101.44000000000001,61.23
2019011103,103.52,57.1
2019011104,101.13,57.0
2019011105,104.33,58.83
2019011106,102.04,60.57
2019011107,95.44,59.37
2019011108,102.92,57.13
2019011109,100.46,56.83
2019011110,98.77,56.77
2019011111,94.36999999999999,59.6
2019011112,90.96000000000001,57.57
2019011113,90.31,58.53
2019011114,93.38,55.5
2019011115,91.83999999999999,55.6
2019011116,94.91,55.7
2019011117,93.14,56.7
2019011118,97.49,56.77
2019011119,102.62,59.0
2019011120,98.03,56.03
2019011121,103.53,56.17
2019011122,99.2,59.2
2019011123,96.55999999999999,59.1
2019011200,99.83,59.0
2019011201,96.92,56.97
2019011202,97.08999999999999,55.93
2019011203,95.14,56.97
2019011204,102.05999999999999,55.93
2019011205,93.68,59.03
2019011206,100.56,57.03
2019011207,96.15,60.07
2019011208,95.89,57.1
2019011209,103.38,58.17
2019011210,97.34,59.17
2019011211,96.30000000000001,59.23
2019011212,99.03,59.13
2019011213,95.02,55.97
2019011214,98.84,59.83
2019011215,97.75999999999999,59.63
2019011216,96.83,57.6
2019011217,100.00999999999999,57.8
2019011218,94.07,58.8
2019011219,95.79,55.83
2019011220,97.77,59.87
2019011221,96.54,56.87
2019011222,99.05,59.27
2019011223,95.72,57.17
2019011300,93.72,58.87
2019011301,101.66,55.87
2019011302,99.84,56.87
2019011303,99.14,55.97
2019011304,92.63000000000001,57.9
2019011305,92.76,57.83
2019011306,94.59,58.83
2019011307,94.06,55.83
2019011308,96.5,59.77
2019011309,99.77,57.67
2019011310,98.74,55.43
2019011311,91.63000000000001,59.23
2019011312,92.62,56.2
2019011313,90.89,56.2
2019011314,93.47,57.17
2019011315,91.63,59.33
2019011316,95.5,59.47
2019011317,93.82000000000001,56.57
2019011318,96.36999999999999,57.47
2019011319,99.73,57.57
2019011320,96.44000000000001,59.57
2019011321,94.69,56.77
2019011322,93.99,59.0
2019011323,104.32,60.27
2019011400,96.81,58.47
2019011401,104.08,58.53
2019011402,101.14,60.63
2019011403,101.55,57.77
2019011404,103.61,58.2
2019011405,107.48,58.07
